sku_id,product_id,product_code,price,product_name,description,category,brand,rating
2617,P02617,FA-02617,1061.88,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.5
2618,P02618,GR-02618,784.95,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.5
2619,P02619,FA-02619,2431.94,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.2
2620,P02620,GR-02620,348.91,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.7
2621,P02621,FA-02621,1892.27,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.0
2622,P02622,GR-02622,90.48,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.7
2623,P02623,GR-02623,647.89,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,3.6
2624,P02624,PE-02624,605.72,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.3
2625,P02625,EL-02625,1398.63,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.6
2626,P02626,PE-02626,681.19,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.5
2627,P02627,GR-02627,62.98,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.5
2628,P02628,EL-02628,3476.75,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,3.8
2629,P02629,FA-02629,3047.66,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.6
2630,P02630,FA-02630,1617.53,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.3
2631,P02631,EL-02631,3851.23,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.5
2632,P02632,PE-02632,421.84,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.7
2633,P02633,EL-02633,134887.53,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.7
2634,P02634,GR-02634,228.17,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.4
2635,P02635,EL-02635,129636.62,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.0
2636,P02636,GR-02636,70.29,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.5
2637,P02637,EL-02637,4936.35,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,3.7
2638,P02638,EL-02638,16556.05,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.7
2639,P02639,FA-02639,1062.86,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.6
2640,P02640,EL-02640,4667.75,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.5
2641,P02641,EL-02641,3230.62,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.7
2642,P02642,FA-02642,2440.66,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.6
2643,P02643,FA-02643,4415.93,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.2
2644,P02644,EL-02644,3093.52,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,3.6
2645,P02645,PE-02645,318.01,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.2
2646,P02646,EL-02646,1214.35,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.6
2647,P02647,EL-02647,128166.34,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.7
2648,P02648,FA-02648,2182.96,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.7
2649,P02649,PE-02649,191.73,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.6
2650,P02650,GR-02650,262.74,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.1
2651,P02651,GR-02651,61.28,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.0
2652,P02652,GR-02652,716.55,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.5
2653,P02653,GR-02653,309.19,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.8
2654,P02654,FA-02654,2582.3,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.3
2655,P02655,FA-02655,2817.4,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.4
2656,P02656,PE-02656,150.72,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.3
2657,P02657,PE-02657,429.57,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.5
2658,P02658,EL-02658,129297.68,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.6
2659,P02659,EL-02659,18682.82,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.5
2660,P02660,GR-02660,342.61,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.2
2661,P02661,GR-02661,743.3,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.3
2662,P02662,GR-02662,90.92,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.5
2663,P02663,PE-02663,568.8,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.9
2664,P02664,FA-02664,1286.73,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.7
2665,P02665,GR-02665,243.65,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.6
2666,P02666,PE-02666,449.95,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.7
2667,P02667,EL-02667,1388.6,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,3.8
2668,P02668,PE-02668,2361.64,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.7
2669,P02669,EL-02669,1980.43,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.7
2670,P02670,EL-02670,111345.06,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.5
2671,P02671,EL-02671,2610.44,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,3.6
2672,P02672,EL-02672,233397.39,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,3.8
2673,P02673,PE-02673,617.89,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.8
2674,P02674,PE-02674,755.08,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.6
2675,P02675,EL-02675,3722.23,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.5
2676,P02676,GR-02676,75.19,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.3
2677,P02677,GR-02677,606.89,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.0
2678,P02678,EL-02678,3636.11,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.2
2679,P02679,EL-02679,16450.23,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.7
2680,P02680,GR-02680,345.16,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.1
2681,P02681,PE-02681,387.95,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.0
2682,P02682,EL-02682,3741.18,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,3.9
2683,P02683,GR-02683,286.88,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.2
2684,P02684,FA-02684,3718.49,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.7
2685,P02685,FA-02685,2304.59,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
2686,P02686,PE-02686,149.29,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.4
2687,P02687,PE-02687,297.97,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.0
2688,P02688,EL-02688,110015.12,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,3.7
2689,P02689,PE-02689,394.54,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.0
2690,P02690,FA-02690,2423.1,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.5
2691,P02691,GR-02691,261.38,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.6
2692,P02692,GR-02692,709.59,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,3.6
2693,P02693,EL-02693,2348.84,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.2
2694,P02694,GR-02694,64.91,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.0
2695,P02695,GR-02695,268.08,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.8
2696,P02696,FA-02696,1946.82,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.1
2697,P02697,FA-02697,1661.46,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.8
2698,P02698,FA-02698,3978.71,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.6
2699,P02699,GR-02699,288.75,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.5
2700,P02700,FA-02700,4390.16,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.9
2701,P02701,GR-02701,254.58,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.9
2702,P02702,EL-02702,15728.41,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.3
2703,P02703,FA-02703,2393.32,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.5
2704,P02704,GR-02704,232.2,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.4
2705,P02705,GR-02705,318.94,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.2
2706,P02706,PE-02706,683.65,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.2
2707,P02707,EL-02707,3450.43,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,3.9
2708,P02708,FA-02708,2687.07,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.3
2709,P02709,GR-02709,347.79,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.3
2710,P02710,FA-02710,1457.96,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.8
2711,P02711,PE-02711,484.43,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.8
2712,P02712,PE-02712,1997.67,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.5
2713,P02713,EL-02713,131864.51,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.5
2714,P02714,FA-02714,3934.42,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.9
2715,P02715,PE-02715,698.41,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.5
2716,P02716,GR-02716,54.78,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.6
2717,P02717,FA-02717,2847.26,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.6
2718,P02718,FA-02718,1892.33,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.4
2719,P02719,PE-02719,155.21,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.4
2720,P02720,PE-02720,632.29,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.0
2721,P02721,PE-02721,466.37,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.7
2722,P02722,PE-02722,306.79,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.6
2723,P02723,EL-02723,18373.53,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.8
2724,P02724,FA-02724,3778.08,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.5
2725,P02725,EL-02725,146195.02,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.9
2726,P02726,EL-02726,3201.8,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.2
2727,P02727,PE-02727,538.83,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.2
2728,P02728,EL-02728,15403.62,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.8
2729,P02729,GR-02729,638.62,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.0
2730,P02730,FA-02730,1665.27,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
2731,P02731,GR-02731,67.74,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.8
2732,P02732,GR-02732,275.27,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.7
2733,P02733,PE-02733,1697.66,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.8
2734,P02734,PE-02734,461.4,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.6
2735,P02735,EL-02735,20450.06,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.8
2736,P02736,FA-02736,1452.74,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.7
2737,P02737,PE-02737,585.08,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.6
2738,P02738,PE-02738,367.78,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.2
2739,P02739,FA-02739,3511.51,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.5
2740,P02740,FA-02740,3085.58,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.9
2741,P02741,PE-02741,672.59,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.4
2742,P02742,GR-02742,66.13,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.0
2743,P02743,PE-02743,2354.16,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.7
2744,P02744,FA-02744,4473.4,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.0
2745,P02745,PE-02745,1720.48,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.7
2746,P02746,PE-02746,386.5,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.1
2747,P02747,GR-02747,279.83,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.7
2748,P02748,GR-02748,267.36,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.2
2749,P02749,GR-02749,880.54,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.1
2750,P02750,GR-02750,702.43,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,3.8
2751,P02751,PE-02751,233.33,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.5
2752,P02752,FA-02752,1761.86,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.7
2753,P02753,EL-02753,225946.46,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.3
2754,P02754,FA-02754,1424.64,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.8
2755,P02755,FA-02755,2401.07,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
2756,P02756,PE-02756,2118.69,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.8
2757,P02757,PE-02757,164.67,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.1
2758,P02758,FA-02758,2192.88,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.7
